search_keyword,search_country,id,title,company,location,category,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,description,is_ai_related,salary_avg,created_date,currency,country_name
machine learning,gb,5763607862,Machine Learning Engineer,Faculty AI,"London, UK",IT Jobs,,full_time,55227.96,55227.96,1,2026-06-14 13:37:48+00:00,"Why Faculty? We established Faculty in 2014 because we thought that AI would be the most important technology of our time. Since then, we’ve worked with over 350 global customers to transform their performance through human-centric AI. You can read about our real-world impact here . We don’t chase hype cycles. We innovate, build and deploy responsible AI which moves the needle - and we know a thing or two about doing it well. We bring an unparalleled depth of technical, product and delivery exp…",True,55227.96,2026-06-14,GBP,United Kingdom
machine learning,gb,5783907549,Machine Learning Scientist,Latent Labs,"London, UK",Scientific & QA Jobs,,full_time,57806.09,57806.09,1,2026-07-01 16:46:29+00:00,"The Opportunity We are looking for a highly skilled machine learning researcher with significant experience in generative modeling. You will join an interdisciplinary team of machine learners, protein engineers and biologists, jointly working to change the way that we control biology and cure diseases. In your role you will architect novel generative models with the goal of designing new proteins that are functional in wet lab assays. Who you are You are a strong ML researcher with experience i…",True,57806.09,2026-07-01,GBP,United Kingdom
machine learning,gb,5738774465,Machine Learning Engineer,Graham Capital Management,"London, UK",IT Jobs,,,48762.96,48762.96,1,2026-05-23 13:24:09+00:00,"Graham Capital Management, L.P. (collectively with its affiliates, ""Graham"") is an alternative investment manager founded in 1994 by Kenneth G. Tropin. Specializing in discretionary and quantitative macro strategies, Graham is dedicated to delivering strong, uncorrelated returns across a wide range of market environments. As one of the industry’s longest-standing global macro and trend-following managers, Graham remains committed to innovation, evolving its strategies through a robust investmen…",True,48762.96,2026-05-23,GBP,United Kingdom
machine learning,gb,5815071544,AI Engineer / Machine Learning Engineer / Generative AI Engineer (Azure),Sainsbury's DTD,"London, UK",IT Jobs,,,57521.34,57521.34,1,2026-07-25 08:55:07+00:00,"hackajob is collaborating with Sainsbury's DTD to connect them with exceptional professionals for this role. Every week we move millions of products to our customers at record speeds. Brilliant customer experiences at this kind of pace, require fresh and appealing products to be available whenever and however our customers shop with us. And in this area of our business, we help to make sure that happens. By engineering innovative, smart technology, we put the tools in our colleagues’ hands to p…",True,57521.34,2026-07-25,GBP,United Kingdom
machine learning,gb,5722144416,Machine Learning Engineer,Orbital,"Lea Bridge, East London",Engineering Jobs,,full_time,56710.3,56710.3,1,2026-05-07 21:57:16+00:00,Orbital is an AI-first industrial company building hardware from the atoms up. Our goal is to lead an industrial renaissance to advance critical technologies and secure our planet for generations to come. We’re starting with critical hardware for AI data centers to make them more performant and sustainable. Every Orbital product is invented with our AI platform — uniting AI-automated hardware engineering with AI-designed material science to achieve breakthrough real-world performance. We have a…,True,56710.3,2026-05-07,GBP,United Kingdom
machine learning,gb,5820101136,Machine Learning Scientist,Cartesian Systems,UK,Engineering Jobs,,,51017.3,51017.3,1,2026-07-29 18:35:35+00:00,"About the Company Cartesian is building spatial intelligence for indoor environments to drive operational efficiency. We’re tackling one of the biggest challenges in the $35T global retail industry: in-store inventory visibility. Our platform delivers accurate indoor positioning and actionable product location insights, helping retailers streamline operations, optimize workflows, and reduce inefficiencies. By fusing wireless signals and mobile computer vision, we provide a uniquely scalable and…",True,51017.3,2026-07-29,GBP,United Kingdom
machine learning,gb,5834866575,Machine Learning Intern,Epic Games,"London, UK",IT Jobs,contract,part_time,29444.66,29444.66,1,2026-08-09 18:32:54+00:00,"WHAT MAKES US EPIC? At the core of Epic’s success are talented, passionate people. Epic prides itself on creating a collaborative, welcoming, and creative environment. Whether it’s building award-winning games or crafting engine technology that enables others to make visually stunning interactive experiences, we’re always innovating. Being Epic means being a part of a team that continually strives to do right by our community and users. We’re constantly innovating to raise the bar of engine and…",True,29444.66,2026-08-09,GBP,United Kingdom
machine learning,gb,5722140757,Machine Learning Researcher,Augur Initiative,"London, UK",IT Jobs,,full_time,44325.61,44325.61,1,2026-05-07 21:54:30+00:00,"About Augur Augur transforms legacy sensor systems into real-time operational intelligence. We help organisations act before threats escalate – not after damage is done. Everything we build is privacy-first by design. Our platform connects to existing cameras and sensors to detect threats, retrace events, and surface real-time insights – all without replacing a single device. Augur helps teams reduce risk, cut costs, and grow revenue through better visibility, faster decisions, and fewer blind …",True,44325.61,2026-05-07,GBP,United Kingdom
machine learning,gb,5817418393,Machine Learning Researcher,G-Research,"London, UK",IT Jobs,,full_time,51480.53,51480.53,1,2026-07-27 14:38:58+00:00,"We tackle the most complex problems in quantitative finance, by bringing scientific clarity to financial complexity. From our London HQ, we unite world-class researchers and engineers in an environment that values deep exploration and methodical execution - because the best ideas take time to evolve. Together we’re building a world-class platform to amplify our teams’ most powerful ideas. Join a research team where curiosity meets scale. You’ll investigate foundational questions, uncover market…",True,51480.53,2026-07-27,GBP,United Kingdom
machine learning,gb,5505165842,Machine Learning Researcher,Wintermute,"London, UK",IT Jobs,,full_time,78348.41,78348.41,1,2025-11-20 15:41:33+00:00,"About Wintermute Wintermute is a technology unicorn and one of the largest algorithmic trading companies, specialising in digital assets. We provide liquidity across most cryptocurrency exchanges and trading platforms, a broad range of OTC trading solutions as well as supporting high profile blockchain projects and traditional financial institutions moving into crypto. Wintermute also has a Wintermute Ventures arm that invests in early stage DeFi projects. Wintermute was founded in 2017 and has…",True,78348.41,2025-11-20,GBP,United Kingdom
machine learning,gb,5770809603,Machine Learning Engineer,Compare the Market,"London, UK",IT Jobs,,full_time,72500.87,72500.87,1,2026-06-20 16:32:50+00:00,"Description Machine Learning Engineer Function: Data & AI Solutions Location: Hybrid, London office Curious about what’s next? So are we. Join Compare the Market and help to make financial decision making a breeze for millions. We’ve carved a meerkat-shaped niche and we’re looking for ambitious, curious thinkers who thrive in a fast-moving, high-impact environment. If you love accountability, embrace challenge, and want to make a real difference, you’ll fit right in. We’d love you to be part of…",True,72500.87,2026-06-20,GBP,United Kingdom
machine learning,gb,5653652509,Machine Learning Engineer,Almedia,"London, UK",IT Jobs,,full_time,130000.0,230000.0,0,2026-03-04 12:52:20+00:00,This isn’t your regular job. Almedia is a place where those who want to push harder can accelerate their careers faster than anywhere else. We’re aiming to become Germany’s second bootstrapped unicorn. Almedia is already Europe’s 3 fastest-growing company in 2025 (FT1000). We are building the future of marketing by rewarding our community of over 70 million users for engaging with our advertisers’ products. We are offering a new way to acquire users for the biggest companies in the world. Machi…,True,180000.0,2026-03-04,GBP,United Kingdom
